,NOV,NOV,NOV,NOV,NOV,NOV,NOV,PTGX,PTGX,PTGX,PTGX,PTGX,PTGX,PTGX,JHG,JHG,JHG,JHG,JHG,JHG,JHG,PBF,PBF,PBF,PBF,PBF,PBF,PBF
Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-03-07 00:00:00-05:00,17.92788079,22.04040386,17.78204699,20.60150719,21025700,0,0,24.70000076,24.97999954,23.19000053,23.85000038,590500,0,0,26.24087741,26.49479395,25.62797836,26.26714516,2359200,0,0,19.63608418,20.59229268,18.88270694,19.16280937,5130900,0,0
2022-03-08 00:00:00-05:00,21.45706619,23.39179919,20.08622521,21.35012054,17163400,0,0,23.98999977,24.31999969,22.93000031,24.01000023,993300,0,0,26.45101265,27.54547696,25.9169152,26.77497482,1768100,0,0,20.42809458,24.88074377,20.09969953,22.73651886,10261300,0,0
2022-03-09 00:00:00-05:00,20.62094641,21.1751177,19.82372008,20.55289078,9618000,0,0,24.35000038,25.52000046,24.08499908,25.40999985,749900,0,0,27.44041008,28.10584293,27.19524946,27.93948555,1545100,0,0,21.43259868,23.35467464,20.65990364,22.39846611,5515300,0,0
2022-03-10 00:00:00-05:00,20.90373032,21.50793965,20.35799059,21.35201454,6479200,0.05,0,24.88999939,26.37999916,24.01000023,26.23999977,508600,0,0,27.97451187,28.75377002,27.76437323,28.30723,1643800,0,0,22.63027157,24.08873144,22.15699681,23.91487503,3604900,0,0
2022-03-11 00:00:00-05:00,20.62111182,20.99143529,19.85123195,20.61136627,6257000,0,0,26.54000092,26.65999985,25.21999931,25.51000023,361000,0,0,28.49109686,28.91137077,28.24593457,28.35100555,2109100,0,0,23.47057619,24.99664655,23.27740383,24.41712761,3296300,0,0
2022-03-14 00:00:00-04:00,20.16308218,20.21180807,18.94491629,19.28600311,5436300,0,0,25.68000031,26.10000038,24.48500061,24.88999939,707100,0,0,28.87634306,29.76942625,28.80629909,29.67311287,1894600,0,0,23.60579924,23.70238634,21.59679516,22.0990448,5973800,0,0
2022-03-15 00:00:00-04:00,18.53561333,19.31523879,18.37968824,18.82797241,5881800,0,0,24.96999931,25.99500084,24.92000008,25.81999969,289900,0,0,29.6118299,29.98832594,29.41044884,29.80445671,1379200,0,0,20.87239382,20.91102756,18.57362852,19.28837013,5043800,0,0
2022-03-16 00:00:00-04:00,18.90593351,18.96440495,18.05809112,18.27248764,6887000,0,0,26.34000015,26.62999916,25.30999947,26.48999977,413200,0,0,30.49615933,31.0565246,30.1634412,30.84638596,1300100,0,0,19.37529858,19.78096294,18.73782627,19.05656242,4008700,0,0
2022-03-17 00:00:00-04:00,18.69153861,19.24702198,18.19452668,18.8669548,6263700,0,0,26.27000046,27.29999924,26,27.26000023,458400,0,0,30.43486361,31.27541478,30.41735512,31.07403374,786400,0,0,19.57813335,20.76614986,19.35598429,20.524683,2798000,0,0
2022-03-18 00:00:00-04:00,18.59408576,18.87670117,18.40892401,18.83771896,7479100,0,0,26.73999977,27.40999985,25.81999969,27.18000031,1285600,0,0,31.08278477,31.22287606,30.5661975,31.20536423,2084600,0,0,20.40877351,20.63092437,19.44290629,19.98379326,8902300,0,0
2022-03-21 00:00:00-04:00,19.39319843,19.89021028,19.10083939,19.26651001,3383600,0,0,27.29000092,27.30999947,25.19000053,25.26000023,585300,0,0,31.30167732,31.59937173,30.60122088,30.8901577,617600,0,0,20.68888043,22.31153801,20.37014425,21.97348404,2985900,0,0
2022-03-22 00:00:00-04:00,19.13007507,19.38345378,18.77924458,19.03262329,3854200,0,0,25.64999962,26.67000008,24.84000015,26.54000092,514100,0,0,31.25790181,31.6072533,31.05652078,31.42425919,682200,0,0,21.96382453,22.40812449,20.4570719,21.62577057,2227300,0,0
2022-03-23 00:00:00-04:00,19.4224352,19.80250233,18.90593225,19.08134842,3245400,0,0,26.54999924,26.61000061,25.5,26.11000061,680500,0,0,30.90766921,30.90766921,29.99707417,30.04085541,1262200,0,0,22.01211867,22.78481185,21.08488502,21.66440582,1992500,0,0
2022-03-24 00:00:00-04:00,19.20804054,19.57836404,18.89619034,19.04237175,3993700,0,0,25,25.67000008,23.14999962,25.17000008,1241500,0,0,30.30353032,30.62749084,30.04961378,30.43486404,712100,0,0,21.68372337,22.37914722,21.54850069,22.0990448,1739400,0,0
2022-03-25 00:00:00-04:00,18.89618919,19.5491262,18.78899185,19.44192886,3070000,0,0,25.43000031,25.96999931,24.72999954,24.95999908,465900,0,0,30.35606169,30.82887109,30.22472797,30.63624763,476000,0,0,21.76099438,22.39846675,21.76099438,22.33085632,2978500,0,0
2022-03-28 00:00:00-04:00,18.88644319,18.95466204,18.42841348,18.67204666,2987500,0,0,25.01000023,25.18000031,24.07999992,24.81999969,472500,0,0,30.50491004,30.5837116,30.18532498,30.55744553,736700,0,0,21.49054964,21.89621402,20.7468313,21.43259811,3693800,0,0
2022-03-29 00:00:00-04:00,18.33095819,19.16905684,18.11656168,19.15931129,2948200,0,0,24.94000053,26,24.75,25.10000038,776400,0,0,31.08278699,31.75697742,30.82624519,31.59062004,704500,0,0,20.76614886,21.67406472,20.11901763,21.66440582,1946300,0,0
2022-03-30 00:00:00-04:00,19.38345222,19.56861393,19.052111,19.33472633,2867600,0,0,24.93000031,25.40999985,23.87000084,23.92000008,461200,0,0,31.27540917,31.3804768,30.99522661,31.22287369,1326900,0,0,22.33085274,23.86658005,22.22460675,23.34501266,3570600,0,0
2022-03-31 00:00:00-04:00,19.04237108,19.675817,18.88644413,19.11058807,3262600,0,0,23.92000008,24.28000069,23.46999931,23.68000031,315800,0,0,31.10905565,31.50306351,30.65375805,30.66251564,1399500,0,0,22.88139696,24.28190345,22.85242028,23.53818703,3673600,0,0
2022-04-01 00:00:00-04:00,19.39320124,19.96817571,19.2470217,19.70505142,3088500,0,0,23.84000015,24.68000031,23.69499969,24.18000031,840600,0,0,31.2316279,31.38923101,30.87264379,31.19660759,974500,0,0,23.42228637,24.2432741,22.77515509,23.89556122,2823400,0,0
2022-04-04 00:00:00-04:00,19.98766647,20.07537457,19.29574727,19.62708855,3558700,0,0,23.87999916,25.30999947,23.87999916,24.90999985,583500,0,0,31.25790154,31.52057231,30.78509216,31.10905266,626200,0,0,24.18531856,24.62961664,23.4029647,24.1177063,1989000,0,0
2022-04-05 00:00:00-04:00,19.55887123,20.02664649,18.87669945,18.87669945,3652000,0,0,25.27000046,25.37999916,24.1590004,24.23999977,1219400,0,0,30.95144723,31.29292287,30.51366153,30.67126465,759800,0,0,24.68756954,25.77900071,24.5523487,24.59098244,4415400,0,0
2022-04-06 00:00:00-04:00,19.13982143,19.19829473,18.54535775,18.77924538,3904700,0,0,23.86000061,24.61000061,23.45000076,24.5,544800,0,0,30.31228271,30.61873472,29.72565144,29.92703247,1199600,0,0,24.71654659,25.93353972,24.32054111,25.38299561,4547600,0,0
2022-04-07 00:00:00-04:00,18.88644314,19.12033263,18.36019644,18.87669945,3153000,0,0,24.37000084,25.76000023,24.27000046,25.42000008,441900,0,0,29.85698392,30.09338861,28.83256697,29.62058258,666100,0,0,25.93354163,26.38749867,23.96317113,24.97733307,3439500,0,0
2022-04-08 00:00:00-04:00,19.23727587,19.95842987,19.03262489,19.85123253,3121200,0,0,25.35000038,25.62999916,24.84000015,25.17000008,606500,0,0,29.55928628,30.05836501,29.44546442,29.72564697,718300,0,0,25.23811253,25.61480204,24.72620402,25.33469963,2688600,0,0
2022-04-11 00:00:00-04:00,19.69530338,19.77326777,18.89618693,18.91567802,3744600,0,0,24.93000031,25.76000023,23.81999969,24.05999947,622500,0,0,29.76942854,30.10214662,29.4542223,29.55928993,739400,0,0,24.58132763,25.19948222,24.17566323,24.34951782,2055600,0,0
2022-04-12 00:00:00-04:00,19.17880406,19.77326961,18.87669944,19.10084152,4616500,0,0,24.37000084,25.23999977,23.21999931,23.55999947,576800,0,0,29.46298037,29.79569512,28.82381028,29.0339489,587000,0,0,25.00630449,25.84660987,24.34951441,24.51371193,2416800,0,0
2022-04-13 00:00:00-04:00,19.46142092,19.6855649,18.64281316,19.43218613,4575700,0,0,23.57999992,25.65999985,23.57999992,25.52000046,1153900,0,0,28.95514674,29.43671036,28.89385701,29.43671036,702100,0,0,24.93869686,26.03012809,24.55235026,25.86593056,1500100,0,0
2022-04-14 00:00:00-04:00,19.45167221,20.27027984,19.08135059,20.03639221,6065500,0,0,20.09000015,21.37000084,19.15999985,19.95000076,4877100,0,0,29.43670915,29.83071694,28.61367324,28.6486969,748100,0,0,25.65343751,26.7448687,25.51821666,26.38749695,2608100,0,0
2022-04-18 00:00:00-04:00,20.27027969,20.8257649,19.90970363,20.66983795,3752200,0,0,20.47500038,20.52000046,18.92499924,19.19000053,1201500,0,0,28.51736011,29.139015,28.33349091,28.92012215,954300,0,0,27.47892882,28.80216615,26.85111352,28.78284836,3932900,0,0
2022-04-19 00:00:00-04:00,20.4651863,20.854999,19.75377789,19.84148598,3933600,0,0,19.19000053,20,18.67000008,19.35000038,948400,0,0,28.92012323,30.18094822,28.92012323,30.13716698,629800,0,0,28.20333026,28.95670569,27.98117935,28.48343086,3713200,0,0
2022-04-20 00:00:00-04:00,19.7440342,19.8804682,18.65255668,19.6173439,4918500,0,0,19.51000023,20.04899979,18.89599991,19.76000023,547000,0,0,30.51366029,30.5399297,29.88325119,29.88325119,626400,0,0,28.55103615,29.1015802,27.86527127,28.0004921,4378400,0,0
2022-04-21 00:00:00-04:00,19.8804673,19.92919505,18.68179249,18.95466232,3361900,0,0,19.67000008,20.20499992,19.00300026,19.18000031,789100,0,0,30.28601816,30.40859763,28.72750196,28.84132385,609000,0,0,28.58967647,29.03397461,25.89490544,26.47442627,4041100,0,0
2022-04-22 00:00:00-04:00,18.85720976,19.48091015,18.48688626,18.53561401,3502900,0,0,19.09000015,19.87000084,18.87000084,18.90999985,844400,0,0,28.77128131,28.88510654,28.19340422,28.22842789,677400,0,0,26.3585205,27.32438784,25.64377705,25.73070526,3792800,0,0
2022-04-25 00:00:00-04:00,17.77547891,17.98013178,16.95687117,17.91191292,5859700,0,0,18.70999908,19.06999969,18.39999962,18.79999924,1463700,0,0,28.01828683,28.73625516,27.43165388,28.72750092,880600,0,0,24.70688842,25.30572703,23.44160262,24.89040375,4684400,0,0
2022-04-26 00:00:00-04:00,18.00936237,18.68179039,17.68776668,18.03859901,4653400,0,0,12.10000038,12.13000011,8.819999695,9.409999847,8015600,0,0,28.24593395,28.39478284,27.32658458,27.3353405,785700,0,0,25.22845736,26.58067135,24.87108561,25.7500248,4825100,0,0
2022-04-27 00:00:00-04:00,18.25299755,18.32121454,17.83394818,18.05809212,4291700,0,0,9.340000153,9.81000042,9.010000229,9.390000343,3206600,0,0,27.41413911,27.66805561,27.09017864,27.24778175,896200,0,0,25.72104769,26.73520955,25.24777289,26.41647339,4321300,0,0
2022-04-28 00:00:00-04:00,18.13605218,18.42841122,17.43438752,18.14579773,5177800,0,0,9.590000153,9.680000305,8.630000114,9.079999924,1942000,0,0,27.44040901,27.96400035,26.94571068,27.78188133,779700,0,0,26.46476813,29.31407789,25.87559023,29.05329323,4220400,0,0
2022-04-29 00:00:00-04:00,18.90593272,19.3542187,17.54158741,17.66827583,7120600,0,0,9,9.789999962,8.93999958,9.090000153,2127700,0,0,27.70308075,28.14086649,26.58235034,26.68741798,1090400,0,0,29.10157955,29.58451318,27.57550936,28.06810188,2990900,0,0
2022-05-02 00:00:00-04:00,17.66827512,18.2627406,17.44413307,18.14579773,3986900,0,0,9.069999695,9.68999958,9.039999962,9.680000305,1577300,0,0,26.72244423,27.14271818,26.38534898,26.95884895,990600,0,0,27.67209958,28.72489516,27.01530948,28.34820747,3864500,0,0
2022-05-03 00:00:00-04:00,18.31147032,18.62332048,17.9703835,18.16528893,3643000,0,0,9.56000042,9.93999958,9.460000038,9.829999924,1339400,0,0,27.0201384,27.6067714,26.51230697,27.51045799,964800,0,0,28.34820724,29.91291132,28.04878887,29.4106617,3499600,0,0
2022-05-04 00:00:00-04:00,18.51612321,18.97415296,17.93140316,18.83771896,3191000,0,0,9.779999733,9.899999619,9.020000458,9.819999695,804000,0,0,24.31461981,25.22521326,23.20264366,25.19019127,2348300,0,0,29.94188949,30.84980536,29.55554289,30.69526672,4682900,0,0
2022-05-05 00:00:00-04:00,19.01313686,19.05211721,17.93140476,18.31147385,2914000,0,0,10.19999981,10.25899982,9.590000153,9.800000191,1334300,0,0,24.07821437,24.39342062,23.28582162,23.76300812,2079000,0,0,31.02365517,31.30375756,29.30441264,30.37652588,3479000,0,0
2022-05-06 00:00:00-04:00,18.5843378,18.59408335,18.01910893,18.49662971,2690300,0,0,9.539999962,9.725000381,8.890000343,9.100000381,1017400,0,0,23.58789511,24.41968697,23.28144477,24.07821465,1399600,0,0,30.97536702,31.21683387,29.39134508,30.10608673,2366100,0,0
2022-05-09 00:00:00-04:00,17.97038591,18.07758326,16.54756701,16.69374657,4102900,0,0,9,9.229999542,8.67800045,8.819999695,1230900,0,0,23.6579413,24.06945928,23.48282634,23.60540581,1096700,0,0,29.09192683,29.55554274,26.52271786,26.79316139,4448200,0,0
2022-05-10 00:00:00-04:00,16.94712111,17.24922755,16.34291194,16.61577988,2989500,0,0,9.380000114,9.755000114,8.850000381,9.159999847,921300,0,0,24.02568165,24.56853502,23.40402503,23.92061234,1264100,0,0,27.27609617,28.33855072,26.09773856,27.49824524,3963400,0,0
2022-05-11 00:00:00-04:00,16.88865103,17.52209689,16.67425451,16.7034893,2777700,0,0,9.039999962,9.390000343,7.940000057,8,2516500,0,0,23.7279842,24.00816676,22.98374821,22.99250412,1204100,0,0,28.31922894,28.7925037,27.59482847,27.9232235,3699000,0,0
2022-05-12 00:00:00-04:00,16.62552743,16.82043471,16.21622362,16.63527298,3718600,0,0,7.909999847,8.600000381,7.869999886,8.340000153,1426200,0,0,22.86992782,23.39526937,22.55472155,23.08006477,1928100,0,0,27.89424689,28.24195971,26.82213544,27.91356468,2504400,0,0
2022-05-13 00:00:00-04:00,16.91788798,17.40515432,16.88865133,17.21024704,2922400,0,0,8.579999924,8.875,8.399999619,8.81000042,2604700,0,0,23.5066499,24.47535506,23.5066499,24.35093307,1192500,0.39,0,28.78284676,29.92257055,28.73455413,29.37202644,2835600,0,0
2022-05-16 00:00:00-04:00,17.38566142,17.99961613,17.24922746,17.88267326,2493100,0,0,8.800000191,9.010000229,8.550000191,8.590000153,1645600,0,0,24.23539724,24.7064178,23.64884212,24.60865974,1281500,0,0,29.4299761,30.60833539,29.37202458,29.99017906,2417500,0,0
2022-05-17 00:00:00-04:00,18.04834534,18.59408311,17.86318362,18.43815804,2836100,0,0,8.760000229,8.850000381,8.390000343,8.609999657,1748700,0,0,25.06191099,25.47072148,24.85750405,25.33741379,654200,0,0,30.90775497,31.01400097,29.47827174,30.06744957,2560700,0,0
2022-05-18 00:00:00-04:00,18.61357597,18.67204742,17.62929767,17.9508934,2711300,0,0,8.369999886,8.399999619,7.489999771,7.849999905,1652500,0,0,25.22187724,25.40850935,24.13763926,24.25317383,1059600,0,0,30.3378934,30.39584492,29.19816963,29.62315178,2986800,0,0
2022-05-19 00:00:00-04:00,17.44413576,18.06783798,17.37591877,17.46362686,3880800,0,0,7.929999828,8.039999962,7.619999886,7.769999981,1220000,0,0,23.78215312,24.29761078,23.71105557,23.897686,1555700,0,0,28.7828459,29.92256966,28.19366808,29.46861267,2544000,0,0
2022-05-20 00:00:00-04:00,17.56108003,17.86318465,17.22973875,17.57082558,2237600,0,0,7.769999981,7.940000057,7.480000019,7.920000076,1171600,0,0,24.25317542,24.5109034,23.58663526,24.14652824,1167100,0,0,29.74871437,29.81632663,28.81182368,29.75837326,1600100,0,0
2022-05-23 00:00:00-04:00,17.79496709,18.41866741,17.62929645,18.33095932,2352100,0,0,7.989999771,7.989999771,7.679999828,7.829999924,1138200,0,0,24.59977596,24.85750394,24.15541585,24.3775959,1385800,0,0,30.44413956,30.61799598,29.04363115,29.40100288,1746200,0,0
2022-05-24 00:00:00-04:00,18.13605427,18.64280987,17.95089254,18.63306618,2523000,0,0,7.659999847,7.78000021,7.389999866,7.699999809,921500,0,0,24.00432973,24.06209701,23.11560964,23.69327736,1263800,0,0,28.65728481,29.62315218,28.17435113,29.37202644,1745100,0,0
2022-05-25 00:00:00-04:00,18.70128341,18.88644329,18.39917693,18.69153786,2046600,0,0,7.739999771,7.920000076,7.559999943,7.860000134,951400,0,0,23.56886008,24.13319761,23.37334055,23.87102509,1251400,0,0,29.4010038,30.70492514,29.4010038,30.54072762,1749100,0,0
2022-05-26 00:00:00-04:00,18.80848134,19.40294691,18.75975544,19.27625847,2662900,0,0,7.900000095,8.399999619,7.619999886,8.31000042,861700,0,0,24.03988137,24.83973093,23.92434849,24.48424149,1126900,0,0,31.10093113,31.38103356,29.82598461,30.27994347,1519300,0,0
2022-05-27 00:00:00-04:00,18.9838952,19.64657769,18.93516932,19.60759735,2178600,0,0,8.350000381,8.899999619,8.204999924,8.899999619,713800,0,0,24.71530797,25.29297575,24.71530797,25.28409004,695300,0,0,30.26062479,31.86396633,30.05779353,31.81567001,1739600,0,0
2022-05-31 00:00:00-04:00,19.80250416,20.00715699,19.13007607,19.49065399,4544300,0,0,8.850000381,8.975000381,8.600000381,8.760000229,1194800,0,0,25.22187914,25.23076654,24.67087355,24.98192596,1721500,0,0,32.34689775,33.51559631,31.57420096,32.06679535,3841300,0,0
2022-06-01 00:00:00-04:00,19.73428645,19.98766517,19.29574601,19.7635231,3475100,0,0,8.850000381,8.949999809,8.31499958,8.529999733,913300,0,0,24.91082695,25.06190945,24.07542952,24.27983475,1291300,0,0,32.55939034,33.45764735,32.15372779,33.24515533,4012500,0,0
2022-06-02 00:00:00-04:00,19.70504937,19.89995664,19.36396443,19.66606903,2714900,0,0,8.539999962,9.010000229,8.409999847,8.989999771,592000,0,0,24.4309178,25.05302261,24.16874528,25.0352478,935300,0,0,33.05198302,34.44283073,32.78153765,34.2689743,4270200,0,0
2022-06-03 00:00:00-04:00,19.76352331,20.58213091,19.53937938,20.47493172,3734500,0,0,8.819999695,9.210000038,8.670000076,9.199999809,742300,0,0,24.75085886,24.76418913,24.36870889,24.40425682,1044900,0,0,34.34624143,37.42735669,34.25931323,37.22452545,4557600,0,0
2022-06-06 00:00:00-04:00,20.6698392,20.82576616,20.42620601,20.51391411,2862800,0,0,9.149999619,9.510000229,8.789999962,8.880000114,696600,0,0,24.70641976,25.47960704,24.48423972,25.02635956,1360500,0,0,38.10346422,39.98690612,37.59155207,38.92444992,5994100,0,0
2022-06-07 00:00:00-04:00,20.4651859,21.06939697,20.31900638,21.06939697,2758900,0,0,8.81000042,9.260000229,8.68999958,9.210000038,816200,0,0,24.66198586,25.09745856,24.59977571,25.06191063,1080100,0,0,38.73128302,42.24704361,38.72162597,42.24704361,5692800,0,0
2022-06-08 00:00:00-04:00,21.22532243,21.31303052,20.66009355,20.71856499,3313100,0,0,9.109999657,9.460000038,8.930000305,8.979999542,651100,0,0,24.69753596,24.88416639,24.08431852,24.35982132,1377100,0,0,42.25669834,42.61406825,40.17042493,40.43120956,4720500,0,0
2022-06-09 00:00:00-04:00,20.40597864,20.59157686,20.07385628,20.09339333,1745100,0.05,0,8.859999657,9.130000114,7.880000114,7.889999866,1472500,0,0,24.21762465,24.21762465,23.46221216,23.55108452,1250900,0,0,40.35393714,41.88966639,39.76475746,40.56642914,3808400,0,0
2022-06-10 00:00:00-04:00,19.71243174,19.95663926,19.24355374,19.53660202,4072400,0,0,7.690000057,7.760000229,7.144999981,7.329999924,1386900,0,0,23.00007791,23.00007791,22.3957496,22.41352272,914400,0,0,39.92895844,40.17042529,38.06483407,38.95343399,3695800,0,0
2022-06-13 00:00:00-04:00,18.84305125,18.92119758,17.66108601,17.89552498,4682600,0,0,7.179999828,7.28000021,6.929999828,7.059999943,1373700,0,0,21.82696612,21.93361328,21.27596058,21.41815567,1572300,0,0,37.0893117,38.01654357,35.89163444,36.24900436,3405300,0,0
2022-06-14 00:00:00-04:00,18.17880755,18.43278358,17.34850165,17.68062401,4245900,0,0,7.059999943,7.409999847,6.909999847,7.340000153,1284000,0,0,21.54257639,21.82696657,21.27596102,21.63144875,1563200,0,0,38.80855545,40.13179286,36.52910761,37.59156036,3884000,0,0
2022-06-15 00:00:00-04:00,17.73923284,17.87598844,17.04568442,17.34850121,4015800,0,0,7.389999866,7.71999979,7.269999981,7.480000019,919000,0,0,21.88917585,22.22689045,21.56923776,21.87140274,1802200,0,0,37.23418128,37.96824244,35.26381123,36.30694962,3524800,0,0
2022-06-16 00:00:00-04:00,16.7721725,17.01638002,16.52796498,16.86985588,5463200,0,0,7.150000095,7.449999809,7.099999905,7.400000095,1190300,0,0,21.23152538,21.333728,20.30814547,20.62719536,2341900,0,0,34.93541918,35.55357736,33.21617653,33.89228439,4172100,0,0
2022-06-17 00:00:00-04:00,16.84054994,16.91869627,15.98094031,16.08839035,8883400,0,0,7.449999809,8.010000229,7.449999809,7.860000134,5310500,0,0,20.83159907,21.31150703,20.67162919,20.90269661,3182600,0,0,33.998532,34.46214789,30.67594774,31.85430527,9194900,0,0
2022-06-21 00:00:00-04:00,16.62564906,17.04568631,16.34236743,16.71356392,2939200,0,0,8,8.529999733,8,8.18999958,1107900,0,0,21.43593163,21.56923932,20.93913703,21.09821701,2471900,0,0,33.99853104,36.01719392,33.08095633,34.44282913,4506800,0,0
2022-06-22 00:00:00-04:00,15.79534305,16.44981931,15.74650229,16.07862282,5098000,0,0,8.020000458,8.600000381,7.920000076,8.279999733,929900,0,0,20.76939115,21.37371945,20.67163139,21.24041176,2117700,0,0,32.30826442,34.16272801,31.75772031,32.64631653,3334200,0,0
2022-06-23 00:00:00-04:00,16.08838933,16.1860727,15.03341394,15.23854828,10114200,0,0,8.300000191,9.319999695,8.239999771,9.300000191,1108200,0,0,21.27596191,21.59145717,21.06266926,21.57812691,913600,0,0,33.20652133,33.30310659,29.13055984,29.75837326,4078400,0,0
2022-06-24 00:00:00-04:00,15.43391516,16.04931821,15.22878081,15.85395145,6431300,0,0,9.350000381,9.430000305,8.569999695,9.079999924,2056800,0,0,21.89806536,22.91120755,21.74698286,22.76901245,3118300,0,0,30.39584277,31.64181061,28.91806701,29.22714424,6320100,0,0
2022-06-27 00:00:00-04:00,16.05908573,16.34236546,15.84418194,16.30329323,3234700,0,0,9.069999695,9.289999962,8.909999847,9.119999886,716300,0,0,22.99119339,23.03562872,22.40463647,22.52905846,762300,0,0,30.17369508,32.2792843,29.63280989,31.98952484,2998800,0,0
2022-06-28 00:00:00-04:00,16.71356204,17.02614735,16.50842677,16.91869545,6680300,0,0,9.180000305,9.300000191,8.300000191,8.449999809,818400,0,0,22.79567369,22.86677124,22.03137544,22.04914856,839200,0,0,32.93608139,33.55423971,31.92192122,32.89744949,2864000,0,0
2022-06-29 00:00:00-04:00,17.01637707,17.26058455,16.5181936,16.65494919,3473400,0,0,8.359999657,8.699999809,8,8.069999695,2170600,0,0,21.391498,21.5736856,20.84937805,20.94713783,1128400,0,0,33.22583798,33.59286491,30.39584453,30.70492363,2910800,0,0
2022-06-30 00:00:00-04:00,16.16653482,16.74286464,16.06885332,16.5181942,3203600,0,0,8.010000229,8.06499958,7.760000229,7.909999847,952500,0,0,20.49388928,21.05378401,20.15617632,20.89381409,1279800,0,0,29.65212786,30.13506152,27.69141651,28.02947044,5174900,0,0
2022-07-01 00:00:00-04:00,16.72332853,16.75263223,15.7562653,16.50842476,2561600,0,0,7.940000057,8.229999542,7.769999981,7.860000134,1115600,0,0,20.68940671,21.03600705,20.38724171,20.91158676,933200,0,0,28.65728266,29.81632415,27.70107426,29.61349106,3557300,0,0
2022-07-05 00:00:00-04:00,16.05908781,16.06885634,15.08225676,15.61951351,4485900,0,0,7.75,8.470000267,7.704999924,8.460000038,1634500,0,0,20.47611395,21.03600693,20.25393391,21.03600693,965700,0,0,28.73455414,28.83114124,26.53237588,27.30507088,3329200,0,0
2022-07-06 00:00:00-04:00,15.43391445,15.83441367,14.9161948,15.5902071,4581900,0,0,8.43999958,8.720000267,8.140000343,8.199999809,816000,0,0,20.96490999,21.06266975,20.57387262,20.62719536,1094200,0,0,26.95735934,27.49824458,25.68241465,26.33920479,3439200,0,0
2022-07-07 00:00:00-04:00,16.02978001,16.30329307,15.91256145,16.11769485,4106400,0,0,8.199999809,8.585000038,8.079999924,8.56000042,1205300,0,0,20.75161722,21.2937354,20.724955,21.18708992,613700,0,0,27.33404314,28.12605585,26.99599106,27.79766083,2281600,0,0
2022-07-08 00:00:00-04:00,16.32282691,16.37166953,15.93209532,16.20560837,3778400,0,0,8.460000038,9.670000076,8.460000038,9.619999886,948800,0,0,21.14265297,21.3559456,20.84937369,21.10710335,1248000,0,0,28.53172369,28.63796785,26.90906618,27.63346672,1608100,0,0
2022-07-11 00:00:00-04:00,15.91256182,16.03954891,15.51206074,15.59997559,2602900,0,0,9.5,9.640000343,8.93999958,9,1517400,0,0,20.90269842,20.90714127,20.49388626,20.54721069,1057800,0,0,27.14087304,27.65278156,26.54203447,27.33404541,1471400,0,0
2022-07-12 00:00:00-04:00,15.03341356,15.24831548,14.54499857,14.67198658,5219300,0,0,9.050000191,9.380000114,8.81000042,9.199999809,766100,0,0,20.48499952,20.93824702,20.44945159,20.74272919,927200,0,0,25.90456254,27.48858444,25.70173128,26.88008881,3382700,0,0
2022-07-13 00:00:00-04:00,14.38870522,14.78920629,14.3007913,14.39847374,3556300,0,0,9.010000229,9.579999924,8.970000267,9.470000267,639100,0,0,20.43167635,20.59608911,20.04952641,20.52943611,917100,0,0,26.36817772,27.2374598,25.84661031,25.92387962,2378600,0,0
2022-07-14 00:00:00-04:00,13.87098643,14.07612078,13.65608356,13.77330399,6207900,0,0,9.399999619,9.430000305,9.050000191,9.119999886,569400,0,0,20.07618913,20.50277441,19.74736191,20.43167686,1572100,0,0,24.88074211,25.61480149,23.78931102,25.60514259,2563700,0,0
2022-07-15 00:00:00-04:00,13.99797496,14.12496298,13.65608406,13.87098694,5949200,0,0,9.350000381,9.479999542,9.039999962,9.460000038,536700,0,0,20.78716372,21.17820106,20.40501379,20.9204731,751800,0,0,26.39715434,26.6869138,25.59548452,26.55169296,2155500,0,0
2022-07-18 00:00:00-04:00,14.2226457,14.50592637,14.16403549,14.23241329,3834000,0,0,9.600000381,9.920000076,9.539999962,9.56000042,2050100,0,0,20.92047431,21.21375191,20.35169223,20.53832436,1756400,0,0,27.22780254,27.75902887,26.5999891,26.78350258,1530400,0,0
2022-07-19 00:00:00-04:00,14.24218146,14.80874279,14.17380366,14.75013351,2796300,0,0,9.760000229,10.31000042,9.449999809,10.25,942600,0,0,20.92935885,21.36483322,20.69829311,21.33817101,1437200,0,0,26.41647267,27.55619645,26.30056778,27.3243885,1755100,0,0
2022-07-20 00:00:00-04:00,14.45708509,14.85758526,14.13473124,14.78920746,3503200,0,0,10.23999977,10.43000031,9.899999619,10.14999962,1112300,0,0,21.32928325,21.81807865,21.2315235,21.72920799,1140100,0,0,27.12155642,27.78800544,26.42613256,27.62380791,1932600,0,0
2022-07-21 00:00:00-04:00,14.29102407,14.55476771,13.92959706,14.53523159,3703400,0,0,10.05000019,10.68000031,9.93999958,10.64000034,1323700,0,0,21.61367238,22.01803996,21.51591263,21.96916008,949800,0,0,26.43578989,26.83179535,24.34951474,25.51821518,3647700,0,0
2022-07-22 00:00:00-04:00,14.72082738,14.94549876,14.33986429,14.43754673,3218500,0,0,10.5,10.63000011,9.859999657,9.899999619,945300,0,0,22.08469447,22.36019722,21.88473211,21.92472458,1107400,0,0,25.6437772,26.20398019,25.36367663,25.50855637,2432300,0,0
