,LBRT,LBRT,LBRT,LBRT,LBRT,LBRT,LBRT,ROIV,ROIV,ROIV,ROIV,ROIV,ROIV,ROIV,FHI,FHI,FHI,FHI,FHI,FHI,FHI,DINO,DINO,DINO,DINO,DINO,DINO,DINO
Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-10-03 00:00:00-04:00,17.58526228,17.7139824,17.28326282,17.46644211,2156500,0,0,10.40999985,10.52999973,9.864999771,10.42000008,11808400,0,0,31.154149,31.3525822,30.54939815,30.74783134,1275700,0,0,53.83343528,54.15509258,51.68906448,52.78074646,2289700,0,0
2023-10-04 00:00:00-04:00,17.11988811,17.20900088,16.30300436,16.45648003,2333300,0,0,10.39000034,10.40999985,9.890000343,9.930000305,11206100,0,0,30.78562962,31.17304837,30.48325059,31.16359711,913100,0,0,52.0692004,52.22515815,49.9540736,50.92878723,3078600,0,0
2023-10-05 00:00:00-04:00,16.42677307,16.64460784,16.3574621,16.42677307,2014600,0,0,9.819999695,10.43999958,9.789999962,10.43000031,8426700,0,0,31.16359408,31.72109941,30.97460856,31.69275284,728000,0,0,50.57789197,51.56235487,50.49991681,51.22120285,1734600,0,0
2023-10-06 00:00:00-04:00,16.55549449,16.98621596,16.1742822,16.74362564,2113800,0,0,10.28999996,10.90999985,10.28999996,10.80000019,4707700,0,0,31.6644054,32.80776632,31.6644054,32.33530426,1601200,0,0,51.70855676,51.70855676,50.61687855,50.75333786,1779200,0,0
2023-10-09 00:00:00-04:00,17.23870754,17.85260836,17.19910207,17.65457535,2563600,0,0,10.68000031,10.84000015,10.28999996,10.63000011,4459900,0,0,32.17466709,32.59043603,32.1274216,32.29750824,606100,0,0,51.58184444,52.04971027,50.51941014,51.65007782,1732500,0,0
2023-10-10 00:00:00-04:00,17.63477135,17.88726352,17.48624754,17.87240982,2976000,0,0,10.56999969,10.86999989,10.38000011,10.69999981,3736800,0,0,32.76996441,33.00619541,32.18411254,32.25970459,642400,0,0,51.57209665,53.10239671,51.31867275,52.88795853,1631800,0,0
2023-10-11 00:00:00-04:00,17.59516436,18.36748886,17.59516436,18.36748886,2712800,0,0,10.69999981,10.81999969,10.11999989,10.14000034,2836800,0,0,32.44869402,32.44869402,31.27698654,31.59826088,1142100,0,0,52.34212559,52.85872266,51.55260617,52.72226334,1204200,0,0
2023-10-12 00:00:00-04:00,18.59522656,18.704143,18.00112951,18.25857162,2378100,0,0,10.10999966,10.17000008,9.720000267,9.899999619,4418200,0,0,31.61715731,31.63605622,31.05965198,31.06910324,515300,0,0,52.96594046,52.96594046,51.22120211,52.09844589,1473400,0,0
2023-10-13 00:00:00-04:00,18.55562241,18.91703105,18.19916374,18.69424438,2433200,0,0,10.01000023,10.15100002,9.75,10.07999992,3104100,0,0,31.15414809,31.49432134,31.07855243,31.22974014,567000,0,0,52.88796161,53.11214903,52.12768615,52.23490524,1277100,0,0
2023-10-16 00:00:00-04:00,18.77345564,18.9615868,18.57542453,18.83286667,2029000,0,0,10.14000034,10.39000034,9.909999847,10.18999958,3382800,0,0,31.50376836,31.78724486,31.32423409,31.51321602,430900,0,0,52.99518123,53.76520592,52.64428371,53.59950638,1439400,0,0
2023-10-17 00:00:00-04:00,18.82296439,19.54083163,18.82296439,19.33784866,4903600,0,0,10.30000019,10.48999977,10.10999966,10.18999958,3105400,0,0,31.42817229,32.10851876,31.42817229,31.87228775,573600,0,0,53.39481282,54.58396467,53.12189419,54.34028625,1577700,0,0
2023-10-18 00:00:00-04:00,19.52597777,20.07056755,19.32794666,19.3873558,5262300,0,0,10.18000031,10.18000031,9.779999733,9.869999886,2330900,0,0,31.61715711,31.61715711,30.90846409,30.91791534,578300,0,0,54.56446938,55.97780491,54.23306659,55.83159637,1686700,0,0
2023-10-19 00:00:00-04:00,20.05076352,21.0359747,19.45666644,20.72407341,9032700,0,0,9.880000114,10.03499985,9.515000343,9.770000458,4183900,0,0,30.66278772,30.9084664,30.0958329,30.24701881,682800,0,0,55.71463211,56.0460349,54.87637777,55.2565155,1077000,0,0
2023-10-20 00:00:00-04:00,20.7240721,20.86764591,20.03095857,20.52603912,5295500,0,0,9.770000458,9.920000076,9.56499958,9.659999847,2712800,0,0,30.31316636,30.3698595,29.78400757,29.79345703,1189600,0,0,55.25651479,55.78286105,54.58396372,54.73991776,1604000,0,0
2023-10-23 00:00:00-04:00,20.39732121,20.5161395,20.11512542,20.42702484,3848900,0,0,10.02999973,10.02999973,8.569999695,8.595000267,40653700,0,0,29.65171633,29.99188957,29.53832645,29.68951416,1155400,0,0,54.49623746,54.49623746,53.41430476,54.14533997,1420600,0,0
2023-10-24 00:00:00-04:00,20.57555199,20.63991112,20.1398805,20.33791351,3156400,0,0,8.630000114,9.029999733,8.550000191,8.720000267,11636700,0,0,29.54777572,29.75565836,29.33044361,29.57612228,1200900,0,0,54.41826641,54.68143583,53.20961981,53.22911453,1563600,0,0
2023-10-25 00:00:00-04:00,20.1695833,20.40722174,19.68737342,19.99135399,3079800,0,0,8.649999619,8.819999695,8.380000114,8.539999962,11011900,0,0,29.41548757,29.48163377,28.71624392,28.86743164,1744000,0,0,53.385065,53.8724218,52.40060217,52.44934082,1638800,0,0
2023-10-26 00:00:00-04:00,19.73391243,19.81312525,19.164569,19.43686295,3214900,0,0,8.590000153,8.68999958,8.390000343,8.449999809,7515400,0,0,28.96192286,29.37768996,28.56505467,28.78238678,2556100,0,0,52.09844661,52.98543591,51.04575406,52.75150299,1660600,0,0
2023-10-27 00:00:00-04:00,19.54578177,19.57548728,19.27843779,19.40715981,2843300,0,0,8.489999771,8.569999695,8.244999886,8.380000114,8752300,0,0,29.28319716,30.35096058,28.99972066,29.79345703,1859600,0,0,52.58579885,52.58579885,50.91903951,52.0302124,1401100,0,0
2023-10-30 00:00:00-04:00,19.55568392,19.79332238,18.93188319,19.30814362,2471300,0,0,8.390000343,8.579999924,8.340000153,8.449999809,4998600,0,0,29.75565801,30.02968685,29.27374653,29.62336922,1331400,0,0,52.54681374,53.09265473,51.47463019,52.00097275,1107400,0,0
2023-10-31 00:00:00-04:00,19.34775036,19.66460163,19.12496371,19.50617599,1799900,0,0,8.350000381,8.725000381,8.289999962,8.640000343,7497100,0,0,29.82180334,30.08638273,29.50052901,29.95409393,949000,0,0,52.27389583,54.0186305,51.90350359,53.97964478,1888400,0,0
2023-11-01 00:00:00-04:00,19.68440564,20.04086431,19.39725985,19.76361847,2562000,0,0,8.600000381,9.159999847,8.484999657,9.06000042,9284400,0,0,29.87850125,30.10528282,29.47218359,29.77455902,939100,0,0,53.97964164,55.43196286,53.29734136,54.35977936,2400300,0,0
2023-11-02 00:00:00-04:00,19.76361721,20.08839111,19.62004527,20.04086304,2035700,0,0,9.199999809,9.199999809,8.960000038,9.06000042,4121500,0,0,29.97299159,30.53049875,29.75565948,30.48324966,606200,0,0,55.33449586,57.43012803,54.84713902,56.28971481,2974000,0,0
2023-11-03 00:00:00-04:00,20.10027298,20.56564998,19.99135652,20.03096199,2447900,0,0,9.149999619,9.489999771,9.069999695,9.279999733,3191000,0,0,30.92736782,31.36203207,30.86122341,30.93681908,881100,0,0,56.13376025,56.27996878,53.92115977,54.856884,1904700,0,0
2023-11-06 00:00:00-05:00,20.12997641,20.19928739,19.78341963,19.96164894,2748300,0,0,9.369999886,9.380000114,8.81499958,8.890000343,6884500,0,0,31.07855552,31.07855552,30.45490571,31.01241112,741700,0,0,55.21753169,55.61716415,54.17458835,54.38902283,2020500,0,0
2023-11-07 00:00:00-05:00,19.56558671,19.6348977,18.75365478,18.77345657,3643100,0,0,8.93999958,9.180000305,8.800000191,9.090000153,4423300,0,0,31.0028783,31.25067464,30.49776031,31.07912445,888900,0.28,0,53.60925208,53.65798702,52.22516045,52.81973267,1930500,0,0
2023-11-08 00:00:00-05:00,18.73385031,19.08040712,18.66948931,18.78335762,2522200,0,0,9.109999657,9.109999657,8.725000381,8.979999542,3959400,0,0,31.04099992,31.27926366,30.84085925,30.94569588,880500,0,0,52.51757408,52.81973294,51.8840087,51.90350342,1490800,0,0
2023-11-09 00:00:00-05:00,18.82296334,18.97148713,18.35758829,18.44670105,1866800,0,0,9.010000229,9.079999924,8.510000229,8.550000191,5398400,0,0,31.06006235,31.12677591,30.66930995,30.9075737,810600,0,0,52.03996471,52.4493464,51.06525099,51.17247009,1447800,0,0
2023-11-10 00:00:00-05:00,18.72394943,18.87247324,18.53581826,18.72394943,1562700,0,0,8.600000381,8.840000153,8.590000153,8.81000042,3164200,0,0,30.94569738,31.30785567,30.80273768,31.23161316,606400,0,0,51.65982784,52.65403629,51.54286323,52.43959808,1454000,0,0
2023-11-13 00:00:00-05:00,18.69424484,19.16952371,18.57047468,19.13981819,1498900,0,0,8.640000343,9.140000343,8.465000153,9.050000191,4145100,0,0,31.0505322,31.0505322,30.3548007,30.41198349,681700,0,0,52.47858276,53.0926534,52.15692547,52.83922577,1310800,0,0
2023-11-14 00:00:00-05:00,19.318045,19.75371645,19.23883218,19.69430542,1575000,0,0,9.399999619,9.600000381,9.159999847,9.300000191,4994600,0,0,30.97428775,31.47940575,30.71696247,31.1553669,1282600,0,0,53.00493145,54.11610447,52.98543673,53.47279358,2025100,0,0
2023-11-15 00:00:00-05:00,19.55568312,20.1992875,19.43686295,19.43686295,1905700,0,0,9.25,9.520000458,9.039999962,9.069999695,4522600,0,0,31.06006145,31.73672961,31.06006145,31.17442703,1132500,0,0,53.40399876,54.50470582,53.256581,53.64969254,1919800,0.45,0
2023-11-16 00:00:00-05:00,19.1893239,19.39725874,18.3427365,18.80316162,2267300,0,0,9.050000191,9.140000343,8.925000191,9.020000458,6232500,0,0,31.23161209,31.46034325,30.99334834,31.04100037,655800,0,0,53.1288201,53.57106587,51.26154602,51.88069534,1466300,0,0
2023-11-17 00:00:00-05:00,19.08040639,19.63984609,19.08040639,19.50617599,2219800,0,0,9.029999733,9.085000038,8.835000038,8.970000267,5536400,0,0,31.10771358,31.19348867,30.64071868,30.80273628,768300,0,0,52.18535593,53.5317605,52.10673587,52.75536728,1358400,0,0
2023-11-20 00:00:00-05:00,19.79332208,19.80322392,19.48637264,19.64479828,2230600,0,0,8.909999847,9.050000191,8.770000458,8.800000191,3224100,0,0,30.8217988,30.8217988,30.24996544,30.316679,634100,0,0,53.06985038,53.74796378,52.87329463,53.31554413,1661000,0,0
2023-11-21 00:00:00-05:00,19.56558467,19.72202918,19.43686266,19.65469933,1744800,0,0,8.75,8.81000042,8.56000042,8.640000343,3803200,0,0,30.18325126,30.59306338,29.99263954,29.99263954,638300,0,0,52.99123093,53.16813075,52.26397946,53.06985474,1379400,0,0
2023-11-22 00:00:00-05:00,19.11010889,19.47151937,18.83286499,19.37745285,2091800,0,0,8.699999809,9.050000191,8.645000458,9,4895900,0,0,30.01170021,30.41198337,29.99263868,30.10700607,406000,0,0,52.08707654,53.70865683,51.59568902,53.59072113,1351200,0,0
2023-11-24 00:00:00-05:00,19.43686329,19.8131256,19.43686329,19.57548714,657300,0,0,9.029999733,9.279999733,9,9.130000114,2012800,0,0,30.18325116,30.31667827,30.07841453,30.13559914,204300,0,0,53.86590184,54.27866556,53.20744061,53.22709656,525300,0,0
2023-11-27 00:00:00-05:00,19.47646983,19.66955095,19.27843685,19.46656799,1843000,0,0,8.829999924,9.125,8.611000061,9.100000381,7194100,0,0,29.98310788,30.06888297,29.65907087,30.03076172,741800,0,0,53.06002314,53.63003068,52.71604964,53.42364883,1471700,0,0
2023-11-28 00:00:00-05:00,19.49627526,19.61509355,19.19427578,19.39725876,2024300,0,0,9.090000153,9.149999619,8.869999886,9.090000153,7078600,0,0,30.03076275,30.03076275,29.62094882,29.69719315,644700,0,0,53.37451729,54.13125457,52.95192369,53.14847946,2018400,0,0
2023-11-29 00:00:00-05:00,19.50617485,19.64479681,19.29824004,19.37745285,1874000,0,0,9.130000114,9.56000042,9.130000114,9.409999847,5063600,0,0,29.82109028,30.26902546,29.82109028,30.03076172,583700,0,0,53.67917199,53.96417765,51.41879013,51.82172775,2442500,0,0
2023-11-30 00:00:00-05:00,19.70420663,20.26859818,19.32299436,19.65469933,2571100,0,0,9.489999771,9.835000038,9.43999958,9.56000042,8367400,0,0,30.17371947,30.45963523,30.02123082,30.32620811,499700,0,0,51.95931238,52.60794372,50.99619334,51.57603073,8421900,0,0
2023-12-01 00:00:00-05:00,19.47646969,19.93194291,19.30814222,19.63489532,2270200,0,0,9.569999695,9.869999886,9.340000153,9.850000381,4611900,0,0,30.23090382,30.8503892,30.15465949,30.76461411,539800,0,0,51.52689535,53.87572708,51.44827155,53.40399551,5127200,0,0
2023-12-04 00:00:00-05:00,19.31804657,19.90224187,19.09328067,19.67450523,2728700,0,0,9.800000191,10.01000023,9.699999809,9.93999958,4617900,0,0,30.65977776,30.87898361,30.56447372,30.62165833,453600,0,0,52.91260595,53.50226944,51.97896895,53.43347549,2663100,0,0
2023-12-05 00:00:00-05:00,19.644694,19.67450264,18.81995479,18.83982658,2207700,0.07,0,9.850000381,9.970000267,9.640000343,9.819999695,3055400,0,0,30.49775871,30.55494332,29.87827335,30.11653709,2104100,0,0,53.46296393,54.41625317,53.04037036,53.41382217,3109500,0,0
2023-12-06 00:00:00-05:00,18.74046215,18.89944789,17.6275601,17.63749695,4100300,0,0,9.960000038,10.04500008,9.734999657,9.800000191,4585900,0,0,30.23090248,30.51682006,30.05935411,30.25949478,998600,0,0,53.10916654,53.10916654,51.52689805,51.79224777,2121100,0,0
2023-12-07 00:00:00-05:00,17.62755952,17.81138642,17.45863694,17.6673069,3150800,0,0,9.779999733,9.890000343,9.699999809,9.75,4469800,0,0,30.2499648,30.76461354,30.18325124,30.59306335,2465900,0,0,52.23449575,52.61777742,51.12395889,51.44827271,1582400,0,0
2023-12-08 00:00:00-05:00,17.80641864,18.09457957,17.50832088,17.74679947,2833200,0,0,9.739999771,9.840000153,9.479999542,9.829999924,4957300,0,0,30.65977658,30.87898242,30.40245312,30.80273628,992500,0,0,51.84138397,52.29345959,51.44827245,51.76276016,2106700,0,0
2023-12-11 00:00:00-05:00,17.75673601,17.95546722,17.4685732,17.69711494,2891800,0,0,9.729999542,9.965000153,9.68500042,9.930000305,3382900,0,0,30.82179861,31.01241033,30.65977737,30.9075737,755700,0,0,51.84138152,52.07724917,50.88808857,51.08464432,2050000,0,0
2023-12-12 00:00:00-05:00,17.42882902,17.821324,17.28077325,17.59774971,2018100,0,0,10,10.40999985,9.819999695,10.35000038,5696900,0,0,30.88851189,31.38410092,30.69790016,31.26973534,685100,0,0,50.583435,50.90774883,50.09204746,50.32791138,1890700,0,0
2023-12-13 00:00:00-05:00,17.72692607,17.93559413,17.37914407,17.92565918,2769800,0,0,10.38000011,10.90499973,10.29500008,10.81000042,5648600,0,0,31.24114182,31.52706123,30.93616451,31.37456894,1781900,0,0,50.34756468,52.21483875,50.24928868,52.1951828,2737600,0,0
2023-12-14 00:00:00-05:00,18.22375577,18.50198172,18.11445237,18.37280464,2564700,0,0,11.05000019,11.18999958,10.69999981,11.13000011,7225900,0,0,31.93686835,32.44198993,31.9273394,32.1465416,853100,0,0,52.95192118,54.80936544,52.95192118,54.57349777,3414000,0,0
2023-12-15 00:00:00-05:00,18.2734375,18.4522969,17.76170235,18.2734375,9047800,0,0,11.18999958,11.34000015,11.03999996,11.15999985,9135800,0,0,32.15607648,32.23231898,31.78438198,32.08935928,1811500,0,0,54.44573894,55.14350832,54.13125122,55.00592041,5709900,0,0
2023-12-18 00:00:00-05:00,18.58147459,18.81001632,18.2187864,18.24362946,2177500,0,0,11.10999966,11.26500034,10.86999989,10.90999985,3894900,0,0,31.89875211,32.58494924,31.45081509,31.5937748,1089000,0,0,55.91007375,56.61767301,55.25161624,55.48748016,1630100,0,0
2023-12-19 00:00:00-05:00,18.45229898,18.6311584,18.32809125,18.49204636,3669500,0,0,11.01000023,11.13000011,10.77999973,10.80000019,4590700,0,0,31.9559319,32.30856486,31.87015681,32.22278976,604000,0,0,55.84127647,57.364577,55.53661486,56.70611954,2062000,0,0
2023-12-20 00:00:00-05:00,18.69077594,19.01868422,18.38274135,18.41255188,3203800,0,0,10.30000019,10.50500011,9.93999958,9.960000038,7879700,0,0,32.21325796,32.67072392,32.09889238,32.10842133,821800,0,0,56.75526194,58.03286882,56.57836213,56.84371185,1936100,0,0
2023-12-21 00:00:00-05:00,18.40261576,18.61128381,18.19394581,18.34299469,4115500,0,0,10.40999985,10.61999989,10.32800007,10.53999996,8185400,0,0,32.21325684,32.27997039,31.74626194,32.21325684,588100,0,0,56.69629075,56.98129641,55.20247224,55.83145142,1523100,0,0
2023-12-22 00:00:00-05:00,18.6510315,18.77026985,18.27343897,18.39267921,1892900,0,0,10.59000015,11.03999996,10.59000015,10.89000034,4579800,0,0,32.48011465,32.62307072,32.25137986,32.50870514,418500,0,0,56.27369686,56.90267603,55.88058909,55.89041519,1136200,0,0
2023-12-26 00:00:00-05:00,18.70071427,18.83982631,18.47217251,18.66096878,1276700,0,0,11,11.5,10.97999954,11.47000027,8764500,0,0,32.48964427,32.77556004,32.36574611,32.5372963,448900,0,0,56.26387023,56.57835794,55.66437686,56.00835037,1025200,0,0
2023-12-27 00:00:00-05:00,18.59141013,18.77026955,18.38274208,18.47217178,1178600,0,0,11.60000038,11.77999973,11.38500023,11.57999992,4582800,0,0,32.5563593,32.60401132,32.42293218,32.44199371,331700,0,0,55.9886949,55.9886949,55.28109568,55.50713348,1165100,0,0
2023-12-28 00:00:00-05:00,18.38274223,18.45229825,18.14426364,18.17407417,1515600,0,0,11.60999966,11.64500046,11.21000004,11.36999989,4722100,0,0,32.41339706,32.59447982,32.32762197,32.3466835,384200,0,0,55.18282131,55.69386104,54.45556611,54.64229202,1079500,0,0
2023-12-29 00:00:00-05:00,18.14426466,18.20885321,17.94056407,18.02502441,1573300,0,0,11.36999989,11.39000034,11.06999969,11.22999954,4193200,0,0,32.32762394,32.48011623,31.99405614,32.27044296,502700,0,0,54.73074018,55.07471369,54.42608232,54.61280823,959500,0,0
2024-01-02 00:00:00-05:00,18.26350391,18.52185622,17.97534296,18.04489899,2244300,0,0,11.22000027,11.48999977,11.05000019,11.35000038,3727200,0,0,32.12748174,32.47058211,32.05123924,32.21325684,485500,0,0,54.89781309,55.98869396,54.62263728,55.17298889,1478500,0,0
2024-01-03 00:00:00-05:00,17.98527848,18.70568365,17.90578561,18.4026165,2452100,0,0,11.18999958,11.22999954,10.80000019,10.85999966,3748700,0,0,32.07030004,32.41339676,31.85109421,32.03217697,758600,0,0,54.7897072,55.72334421,54.65211929,55.04522705,1371400,0,0
2024-01-04 00:00:00-05:00,18.6709055,18.82989124,17.90081612,17.92565918,2708700,0,0,10.85999966,10.98999977,10.72500038,10.81999969,5416200,0,0,31.65095319,31.93686894,31.52705867,31.79391289,696000,0,0,55.50713322,55.97886478,53.35485725,53.4629631,1809000,0,0
2024-01-05 00:00:00-05:00,18.0846446,18.56160178,17.98527804,18.5218544,4237000,0,0,11,11.56000042,10.97000027,11.27000046,7793100,0,0,31.59377384,31.78438193,31.374568,31.70813942,524700,0,0,53.91504125,53.99366131,52.44087863,52.67674255,2073300,0,0
2024-01-08 00:00:00-05:00,18.03496039,18.09457957,17.33442893,17.74679947,4183200,0,0,11.10000038,11.44999981,10.84000015,11.43999958,5283700,0,0,31.76532222,32.31809218,31.75578963,32.30856323,471700,0,0,51.89051975,52.43104526,50.94705664,52.23449326,2333900,0,0
2024-01-09 00:00:00-05:00,17.74679932,17.79648165,17.26984024,17.52819252,2863100,0,0,11.35000038,11.71000004,11.22500038,11.35000038,6013100,0,0,32.16560453,32.23231808,31.77485214,31.89875031,431800,0,0,52.01828355,52.18535351,51.55637808,51.94948959,1422800,0,0
2024-01-10 00:00:00-05:00,17.44869861,17.44869861,16.94690029,17.03136063,2602400,0,0,11.49499989,11.52999973,10.93000031,11.17000008,4600600,0,0,31.9464031,32.05123973,31.67954887,31.78438187,474200,0,0,52.13621363,52.27380153,50.82912482,51.53672028,1182400,0,0
2024-01-11 00:00:00-05:00,17.07110815,17.10588616,16.73326303,16.9916153,2701700,0,0,11.02999973,11.22500038,10.84000015,10.98999977,3944200,0,0,31.83203759,32.40386912,31.73672991,32.38480759,678600,0,0,51.80207393,52.38191138,51.49741605,52.30329132,1577100,0,0
2024-01-12 00:00:00-05:00,17.35927069,17.53316264,17.17544379,17.32946205,1733300,0,0,11.02999973,11.30500031,10.95499992,11.06000042,2330600,0,0,32.52776734,32.80415052,32.01311678,32.08935928,586600,0,0,53.20743922,53.98383239,52.83398366,53.90520859,1762200,0,0
2024-01-16 00:00:00-05:00,17.32946296,17.35927161,16.84753637,16.96180725,2675500,0,0,11.07999992,11.18999958,10.82999992,10.85999966,3325100,0,0,31.93687146,33.48082317,31.8701579,33.47129059,1624000,0,0,53.8560713,54.45556467,52.30328869,52.32294464,1992400,0,0
2024-01-17 00:00:00-05:00,16.71339123,17.00155406,16.58421603,16.73326492,2153800,0,0,10.68999958,10.97000027,10.56999969,10.76000023,5595400,0,0,33.03288482,33.2902101,32.70884599,32.96617126,978900,0,0,51.67431314,52.28363262,51.15343983,51.42861938,1725100,0,0
2024-01-18 00:00:00-05:00,16.73326375,17.20028409,16.66867521,17.18041229,2682700,0,0,10.85000038,10.85000038,10.35999966,10.51000023,4342500,0,0,33.46176204,33.72861628,33.07100963,33.18537521,800900,0,0,51.52689506,51.78241492,50.77015784,51.48758316,1123000,0,0
2024-01-19 00:00:00-05:00,17.22015703,17.28971304,16.92205928,17.12079048,2399100,0,0,10.47999954,10.48999977,10.25,10.35000038,3933200,0,0,33.35692429,33.73814774,33.19490669,33.73814774,470600,0,0,51.57603629,51.68414215,51.02568089,51.60551834,908100,0,0
2024-01-22 00:00:00-05:00,17.17047485,17.29965004,16.99161545,17.21022034,2965900,0,0,10.39000034,10.64999962,10.18999958,10.35000038,4885300,0,0,33.83345138,34.07171512,33.48082206,33.5761261,575400,0,0,51.68414011,52.11655978,51.16327053,51.76276016,1490000,0,0
2024-01-23 00:00:00-05:00,17.26984083,17.57787734,17.13072878,17.49838448,4935000,0,0,10.31000042,10.59000015,10.30500031,10.44999981,4795700,0,0,33.53800318,33.57612626,32.46105368,32.68025589,730000,0,0,51.66448419,52.21483957,51.22223466,51.63500214,2246100,0,0
2024-01-24 00:00:00-05:00,18.02502208,18.35293036,17.74679803,18.2734375,5744800,0,0,10.47000027,10.59500027,10.38000011,10.39999962,2798300,0,0,32.98523155,33.10912971,32.60400813,32.76602936,444700,0,0,51.9986279,52.43104757,51.74310803,52.27380371,1411500,0,0
2024-01-25 00:00:00-05:00,17.99521392,19.56022996,17.99521392,19.44595909,7463000,0,0,10.46000004,10.62800026,10.38000011,10.52000046,2640300,0,0,33.00429591,33.1186615,32.62307246,32.72790909,573900,0,0,52.81433369,53.33520327,52.16570229,52.79467773,1723000,0,0
2024-01-26 00:00:00-05:00,19.46583279,20.1315862,19.2472279,19.57513618,5106700,0,0,10.53999996,10.64999962,10.34500027,10.36999989,4582800,0,0,32.9661726,33.90016607,32.52776817,33.47129059,1283800,0,0,52.75536481,54.33763323,52.75536481,54.30814743,1161100,0,0
2024-01-29 00:00:00-05:00,19.51551584,19.77386812,19.13792522,19.76393127,2897300,0,0,10.32999992,10.43000031,10,10.31999969,26870400,0,0,33.32833501,34.0907783,33.18537531,33.93828964,751400,0,0,54.24918399,54.74057152,53.71848455,54.70125961,1611100,0,0
2024-01-30 00:00:00-05:00,19.38634118,21.58233276,19.29691147,21.41341019,5976100,0,0,10.30000019,10.30000019,9.994999886,10.22000027,9993300,0,0,33.95734962,34.63401778,33.81438992,34.62448883,822800,0,0,54.20987222,56.22456034,54.12142231,55.97886658,2280200,0,0
2024-01-31 00:00:00-05:00,21.36372683,21.50283886,20.63338486,20.65822792,3772400,0,0,10.30000019,10.39999962,10,10,4852400,0,0,34.29091841,34.47199756,33.29974034,33.31880188,828400,0,0,56.09680139,56.82405282,55.47765206,55.51696396,2092900,0,0
2024-02-01 00:00:00-05:00,20.787404,20.9513572,19.96763229,20.29057312,3662200,0,0,10.06000042,10.38000011,9.920000076,10.05000019,5347800,0,0,33.23302517,33.57612553,32.93758046,33.40457535,790500,0,0,55.79214164,56.62749896,54.13125311,56.56853485,2455700,0,0
2024-02-02 00:00:00-05:00,20.17133169,20.21604654,19.62481851,19.70431137,3305700,0,0,9.949999809,10.07900047,9.819999695,9.890000343,2741100,0,0,33.41411057,33.58566077,33.15678528,33.35692596,435500,0,0,56.5193891,56.66680685,55.38920009,55.54644394,1217100,0,0
2024-02-05 00:00:00-05:00,19.54532638,19.56520007,18.96900265,18.98887634,3438400,0,0,9.770000458,10.06000042,9.68999958,10.02000046,3770800,0,0,33.1567829,34.06218584,32.86133455,34.01453018,1067600,0,0,55.09436853,56.97146865,54.57349523,56.8240509,1570200,0,0
2024-02-06 00:00:00-05:00,19.1180527,19.55526442,19.0435292,19.18760872,2476200,0,0,10.02999973,10.31499958,9.970000267,10.30000019,3481000,0,0,33.81439183,33.90969951,33.3473969,33.49988556,919600,0,0,57.02060915,57.24664697,55.172991,55.52679062,2052300,0,0
2024-02-07 00:00:00-05:00,19.21741956,19.37640529,18.94913041,19.10811615,1658800,0,0,10.35000038,10.47999954,10.26000023,10.39000034,4638200,0,0,33.69202421,34.13394894,33.5383111,33.72084427,1287200,0.28,0,55.83145234,56.47025388,55.34006481,56.16559601,1545800,0,0
2024-02-08 00:00:00-05:00,19.10811585,19.51551704,18.97894065,19.18760872,2127300,0,0,10.42000008,10.61499977,10.30500031,10.56999969,7159700,0,0,33.6439895,33.98984491,33.31734868,33.6055603,588800,0,0,56.17542112,57.95424529,56.01817727,57.55130768,1676800,0,0
2024-02-09 00:00:00-05:00,19.19754425,19.56023056,19.17767056,19.41615105,2842600,0,0,10.84000015,11.11999989,10.69099998,10.81000042,4607900,0,0,33.52870594,34.00905987,33.48066762,33.98984528,629400,0,0,57.53165473,58.54391187,57.35475491,58.49477386,1774700,0,0
2024-02-12 00:00:00-05:00,19.41615104,19.73412249,19.32672134,19.54532623,2146600,0,0,10.78999996,10.89999962,10.66499996,10.86999989,6798400,0,0,34.14355868,34.68155274,34.03788023,34.33570099,630400,0,0,58.74046731,59.06478114,58.26873572,58.29821777,1870400,0,0
2024-02-13 00:00:00-05:00,19.4360218,19.65462859,18.98887519,19.4360218,2518300,0,0,10.86999989,11.02000046,10.53999996,10.80000019,6202400,0,0,33.95141564,34.17237801,33.39420333,33.51909637,750500,0,0,57.96407166,58.58322099,57.22699038,57.74785995,1672900,0,0
2024-02-14 00:00:00-05:00,19.59500783,19.80367777,19.27206891,19.48570633,2337700,0,0,10.80000019,11.35999966,10.80000019,11.31999969,6365600,0,0,33.77848834,33.99945071,33.44224205,33.97063065,553300,0,0,58.57339392,58.78960564,57.02061123,58.49477386,2302000,0,0
2024-02-15 00:00:00-05:00,19.46583282,20.74268795,19.46583282,20.6085434,3198800,0,0,11.60999966,11.68000031,11.31000042,11.44999981,6596800,0,0,34.09552383,34.45098472,34.06670011,34.09552383,538700,0,0,58.9665038,60.72567206,58.62253403,59.87065506,2826100,0,0
2024-02-16 00:00:00-05:00,20.71784739,21.44818747,20.50917744,20.96626282,3152300,0,0,11.28499985,11.60999966,11.27999973,11.59000015,4367900,0,0,34.19159283,34.32609135,33.7304535,33.77848816,578500,0,0,60.08686881,60.25394253,58.9173678,59.07461166,2225800,0,0
